listing_id,tower_number,unit_category,unit_number,floor_area_sqft,listing_status,client_id,price,month,price_per_sqft,is_sold,segment_id,segment_name,segment_label,country,region,client_type,acquisition_purpose,loan_applied
190232,19,Apartment,28,1599.78,Available,,516197.37,2024-11-01,322.66772306192104,False,,,,,,,,
190239,19,Office,28,1599.78,Sold,C1821,662403.71,2024-11-01,414.0592518971358,True,S1,Domestic Cash Home Buyers,S1 - Domestic Cash Home Buyers,USA,Nevada,Individual,Personal Use,No
190242,19,Office,28,1599.78,Sold,C0502,463547.14,2024-11-01,289.75680406055835,True,S1,Domestic Cash Home Buyers,S1 - Domestic Cash Home Buyers,USA,Arizona,Individual,Personal Use,No
190249,19,Office,29,1657.84,Sold,C1764,575177.72,2024-11-01,346.94404767649473,True,S1,Domestic Cash Home Buyers,S1 - Domestic Cash Home Buyers,USA,Nevada,Individual,Personal Use,No
190288,19,Apartment,33,1454.84,Sold,C1120,418163.55,2024-11-01,287.42923620466854,True,S1,Domestic Cash Home Buyers,S1 - Domestic Cash Home Buyers,USA,Arizona,Individual,Personal Use,No
190298,19,Office,35,1099.62,Sold,C0887,354463.37,2024-11-01,322.350784816573,True,S1,Domestic Cash Home Buyers,S1 - Domestic Cash Home Buyers,USA,California,Individual,Personal Use,No
190300,19,Apartment,36,855.94,Available,,244636.06,2024-11-01,285.80982311844286,False,,,,,,,,
190311,19,Apartment,37,1565.26,Sold,C0481,539294.72,2024-11-01,344.54002529931125,True,S1,Domestic Cash Home Buyers,S1 - Domestic Cash Home Buyers,USA,Arizona,Individual,Personal Use,No
190335,19,Apartment,40,893.49,Sold,C0462,268225.04,2024-11-01,300.1992635619872,True,S3,International Buyers,S3 - International Buyers,Australia,Victoria,Individual,Personal Use,No
190347,19,Office,41,1657.19,Sold,C0487,520340.47,2024-11-01,313.9896270192313,True,S1,Domestic Cash Home Buyers,S1 - Domestic Cash Home Buyers,USA,Washington,Individual,Personal Use,No
190359,19,Apartment,42,1137.59,Sold,C0268,336636.28,2024-11-01,295.9205689220194,True,S2,Domestic Investors,S2 - Domestic Investors,USA,Georgia,Individual,Investment,No
190364,19,Office,42,1137.59,Available,,361288.82,2024-11-01,317.59141694283534,False,,,,,,,,
190383,19,Apartment,43,1697.72,Available,,454489.63,2024-11-01,267.70588200645574,False,,,,,,,,
190410,19,Office,46,1926.19,Sold,C1326,578726.68,2024-11-01,300.45150270741726,True,S2,Domestic Investors,S2 - Domestic Investors,USA,Colorado,Individual,Investment,No
200036,20,Office,3,1645.93,Sold,C1767,564116.06,2024-11-01,342.73393157667704,True,S1,Domestic Cash Home Buyers,S1 - Domestic Cash Home Buyers,USA,Colorado,Individual,Personal Use,No
200063,20,Apartment,8,1268.45,Sold,C1600,430028.88,2024-11-01,339.01918089006267,True,S3,International Buyers,S3 - International Buyers,Belgium,Wallonia,Individual,Personal Use,No
200079,20,Apartment,11,1722.28,Available,,426159.42,2024-11-01,247.43910397844718,False,,,,,,,,
200080,20,Apartment,11,1722.28,Sold,C1687,420273.62,2024-11-01,244.02165733794737,True,S4,Domestic Financed Home Buyers,S4 - Domestic Financed Home Buyers,USA,California,Individual,Personal Use,Yes
200082,20,Apartment,11,1722.28,Sold,C1434,531069.6,2024-11-01,308.35264881436234,True,S2,Domestic Investors,S2 - Domestic Investors,USA,California,Corporate,Investment,No
200089,20,Apartment,12,856.15,Available,,251932.36,2024-11-01,294.2619400805933,False,,,,,,,,
200101,20,Apartment,14,837.37,Sold,C1910,221887.98,2024-11-01,264.9820031766125,True,S4,Domestic Financed Home Buyers,S4 - Domestic Financed Home Buyers,USA,California,Corporate,Personal Use,Yes
200128,20,Apartment,16,645.44,Sold,C1371,189778.78,2024-11-01,294.03008800198313,True,S3,International Buyers,S3 - International Buyers,UK,England,Individual,Personal Use,Yes
200133,20,Apartment,16,645.44,Available,,209532.6,2024-11-01,324.6352875557759,False,,,,,,,,
200151,20,Office,18,1868.01,Available,,556002.13,2024-11-01,297.6440864877597,False,,,,,,,,
200167,20,Apartment,18,1868.01,Available,,632746.53,2024-11-01,338.72759246470844,False,,,,,,,,
200191,20,Apartment,21,954.87,Available,,239906.9,2024-11-01,251.24561458627875,False,,,,,,,,
200203,20,Apartment,24,1188.07,Sold,C1983,359309.12,2024-11-01,302.43093420421354,True,S3,International Buyers,S3 - International Buyers,UK,Northern Ireland,Individual,Personal Use,No
200225,20,Office,28,463.13,Available,,150726.44,2024-11-01,325.45168743117483,False,,,,,,,,
200232,20,Apartment,29,1844.16,Sold,C1550,579944.58,2024-11-01,314.47628188443514,True,S1,Domestic Cash Home Buyers,S1 - Domestic Cash Home Buyers,USA,California,Individual,Personal Use,No
200239,20,Apartment,30,1703.94,Available,,477371.12,2024-11-01,280.15723558341256,False,,,,,,,,
200248,20,Office,30,1703.94,Sold,C1293,515916.62,2024-11-01,302.778630702959,True,S1,Domestic Cash Home Buyers,S1 - Domestic Cash Home Buyers,USA,California,Individual,Personal Use,No
200266,20,Office,30,1703.94,Sold,C0532,411253.4,2024-11-01,241.35439041280796,True,S3,International Buyers,S3 - International Buyers,Belgium,Flanders,Individual,Personal Use,No
200280,20,Apartment,31,1414.44,Available,,441780.05,2024-11-01,312.33565934221315,False,,,,,,,,
200308,20,Apartment,33,630.53,Sold,C0781,159563.73,2024-11-01,253.0628677461818,True,S2,Domestic Investors,S2 - Domestic Investors,USA,California,Individual,Investment,Yes
200319,20,Office,34,858.93,Sold,C0191,297822.29,2024-11-01,346.7363929540242,True,S1,Domestic Cash Home Buyers,S1 - Domestic Cash Home Buyers,USA,Florida,Individual,Personal Use,No
200324,20,Apartment,36,1484.99,Sold,C0530,487337.89,2024-11-01,328.1758732382036,True,S4,Domestic Financed Home Buyers,S4 - Domestic Financed Home Buyers,USA,Utah,Individual,Personal Use,Yes
200364,20,Apartment,40,428.03,Available,,127354.14,2024-11-01,297.5355465738383,False,,,,,,,,
200375,20,Apartment,40,428.03,Sold,C1873,110458.66,2024-11-01,258.0628927878887,True,S3,International Buyers,S3 - International Buyers,Canada,British Columbia,Individual,Personal Use,No
200396,20,Apartment,45,1532.67,Sold,C1866,465402.48,2024-11-01,303.6547201941709,True,S1,Domestic Cash Home Buyers,S1 - Domestic Cash Home Buyers,USA,Nevada,Individual,Personal Use,No
200398,20,Apartment,45,1532.67,Sold,C1957,430163.14,2024-11-01,280.662595340158,True,S4,Domestic Financed Home Buyers,S4 - Domestic Financed Home Buyers,USA,California,Individual,Personal Use,Yes
200422,20,Apartment,48,860.8,Sold,C1142,260547.09,2024-11-01,302.6801696096654,True,S4,Domestic Financed Home Buyers,S4 - Domestic Financed Home Buyers,USA,Colorado,Individual,Personal Use,Yes
200428,20,Apartment,48,860.8,Sold,C0144,287022.15,2024-11-01,333.43651254646846,True,S1,Domestic Cash Home Buyers,S1 - Domestic Cash Home Buyers,USA,California,Individual,Personal Use,No
200448,20,Apartment,50,493.06,Sold,C1851,163085.03,2024-11-01,330.7610229992293,True,S3,International Buyers,S3 - International Buyers,UK,England,Individual,Personal Use,Yes
200458,20,Apartment,51,1062.33,Available,,280856.5,2024-11-01,264.37782986454306,False,,,,,,,,
200489,20,Apartment,56,1333.01,Available,,344381.29,2024-11-01,258.3486170396321,False,,,,,,,,
990018,4,Apartment,49,1325.31,Available,,377043.6,2024-11-01,284.4946465355275,False,,,,,,,,
990022,5,Apartment,34,798.28,Available,,212916.36,2024-11-01,266.718895625595,False,,,,,,,,
1020,1,Apartment,20,1160.36,Sold,C0005,398903.42,2024-12-01,343.77556965079805,True,S2,Domestic Investors,S2 - Domestic Investors,USA,California,Corporate,Investment,No
1035,1,Apartment,35,827.87,Sold,C0132,238811.06,2024-12-01,288.4644449007694,True,S4,Domestic Financed Home Buyers,S4 - Domestic Financed Home Buyers,USA,Nevada,Individual,Personal Use,Yes
2006,2,Apartment,6,1307.45,Sold,C0009,396973.83,2024-12-01,303.6244827718077,True,S2,Domestic Investors,S2 - Domestic Investors,USA,California,Individual,Investment,No
2011,2,Apartment,11,649.69,Sold,C0091,225401.62,2024-12-01,346.9371854268959,True,S1,Domestic Cash Home Buyers,S1 - Domestic Cash Home Buyers,USA,California,Individual,Personal Use,No
2035,2,Apartment,35,785.48,Sold,C0028,192092.24,2024-12-01,244.5539542700005,True,S1,Domestic Cash Home Buyers,S1 - Domestic Cash Home Buyers,USA,California,Individual,Personal Use,No
2048,2,Apartment,48,785.48,Sold,C0043,220865.0,2024-12-01,281.1847532718847,True,S2,Domestic Investors,S2 - Domestic Investors,USA,Nevada,Individual,Investment,Yes
3053,3,Apartment,53,670.24,Sold,C0122,190119.5,2024-12-01,283.65883862497014,True,S4,Domestic Financed Home Buyers,S4 - Domestic Financed Home Buyers,USA,California,Individual,Personal Use,Yes
4021,4,Apartment,21,789.25,Available,,256376.28,2024-12-01,324.83532467532467,False,,,,,,,,
4027,4,Apartment,27,789.25,Available,,233172.49,2024-12-01,295.4355273994298,False,,,,,,,,
4051,4,Apartment,51,1608.84,Sold,C0001,496266.41,2024-12-01,308.4622523060093,True,S4,Domestic Financed Home Buyers,S4 - Domestic Financed Home Buyers,USA,California,Individual,Personal Use,Yes
5009,5,Apartment,9,798.5,Available,,227072.88,2024-12-01,284.3743018159048,False,,,,,,,,
10028,1,Office,3,788.73,Available,,261844.74,2024-12-01,331.9827317332927,False,,,,,,,,
10034,1,Apartment,4,633.61,Available,,199203.79,2024-12-01,314.394959044207,False,,,,,,,,
10039,1,Apartment,5,753.87,Sold,C1897,189843.68,2024-12-01,251.8254871529574,True,S3,International Buyers,S3 - International Buyers,Canada,Ontario,Individual,Personal Use,No
10044,1,Office,5,753.87,Sold,C0209,232407.25,2024-12-01,308.2855797418653,True,S2,Domestic Investors,S2 - Domestic Investors,USA,Arizona,Individual,Investment,No
10049,1,Apartment,6,740.75,Sold,C1008,200107.88,2024-12-01,270.1422612217347,True,S1,Domestic Cash Home Buyers,S1 - Domestic Cash Home Buyers,USA,California,Corporate,Personal Use,No
10077,1,Apartment,10,1439.52,Sold,C1907,493851.26,2024-12-01,343.06661942869846,True,S1,Domestic Cash Home Buyers,S1 - Domestic Cash Home Buyers,USA,Colorado,Individual,Personal Use,No
10089,1,Apartment,12,621.14,Sold,C0254,193074.48,2024-12-01,310.8389091026178,True,S1,Domestic Cash Home Buyers,S1 - Domestic Cash Home Buyers,USA,Florida,Individual,Personal Use,No
10098,1,Apartment,13,719.47,Available,,199968.31,2024-12-01,277.9383574019764,False,,,,,,,,
10121,1,Apartment,15,765.0,Sold,C1170,296667.95,2024-12-01,387.80124183006535,True,S4,Domestic Financed Home Buyers,S4 - Domestic Financed Home Buyers,USA,Nevada,Individual,Personal Use,Yes
10131,1,Apartment,16,612.76,Sold,C1917,213430.42,2024-12-01,348.3099745414192,True,S3,International Buyers,S3 - International Buyers,Australia,New South Wales,Individual,Personal Use,No
10134,1,Office,17,608.25,Available,,239307.41,2024-12-01,393.4359391697493,False,,,,,,,,
10219,1,Apartment,25,1154.92,Sold,C1243,354701.55,2024-12-01,307.12218162296955,True,S1,Domestic Cash Home Buyers,S1 - Domestic Cash Home Buyers,USA,Colorado,Individual,Personal Use,No
10225,1,Apartment,26,828.98,Sold,C1649,263940.6,2024-12-01,318.3919998069917,True,S4,Domestic Financed Home Buyers,S4 - Domestic Financed Home Buyers,USA,Oregon,Individual,Personal Use,Yes
10231,1,Apartment,26,828.98,Available,,268587.6,2024-12-01,323.9976839006972,False,,,,,,,,
10240,1,Apartment,28,1946.26,Sold,C1459,530674.29,2024-12-01,272.66361637191335,True,S1,Domestic Cash Home Buyers,S1 - Domestic Cash Home Buyers,USA,Arizona,Individual,Personal Use,No
10242,1,Apartment,28,1946.26,Sold,C1446,605564.38,2024-12-01,311.14259143177173,True,S1,Domestic Cash Home Buyers,S1 - Domestic Cash Home Buyers,USA,Ohio,Individual,Personal Use,No
10258,1,Apartment,29,757.2,Available,,230266.96,2024-12-01,304.1032223983095,False,,,,,,,,
10260,1,Apartment,29,757.2,Sold,C1919,243084.29,2024-12-01,321.0304939249868,True,S2,Domestic Investors,S2 - Domestic Investors,USA,Nevada,Corporate,Investment,No
10267,1,Apartment,29,757.2,Sold,C1333,261721.6,2024-12-01,345.6439513998943,True,S2,Domestic Investors,S2 - Domestic Investors,USA,Nevada,Individual,Investment,Yes
10295,1,Apartment,31,619.78,Sold,C0611,181475.71,2024-12-01,292.80665720094225,True,S1,Domestic Cash Home Buyers,S1 - Domestic Cash Home Buyers,USA,California,Individual,Personal Use,No
10319,1,Apartment,34,1469.14,Sold,C0883,395086.1,2024-12-01,268.9233837483153,True,S1,Domestic Cash Home Buyers,S1 - Domestic Cash Home Buyers,USA,Texas,Individual,Personal Use,No
10357,1,Apartment,38,1355.85,Sold,C0041,405898.92,2024-12-01,299.36860272154,True,S4,Domestic Financed Home Buyers,S4 - Domestic Financed Home Buyers,USA,Arizona,Individual,Personal Use,Yes
10366,1,Apartment,40,784.22,Sold,C0161,252147.89,2024-12-01,321.52698222437584,True,S1,Domestic Cash Home Buyers,S1 - Domestic Cash Home Buyers,USA,California,Individual,Personal Use,No
10381,1,Apartment,44,779.24,Available,,270937.97,2024-12-01,347.6951516862584,False,,,,,,,,
10389,1,Apartment,45,767.46,Sold,C1169,234640.23,2024-12-01,305.73610351028066,True,S3,International Buyers,S3 - International Buyers,Russia,Saint Petersburg,Individual,Personal Use,Yes
20032,2,Apartment,4,1281.85,Available,,393085.72,2024-12-01,306.65500643601047,False,,,,,,,,
20038,2,Apartment,4,1281.85,Sold,C0037,391902.09,2024-12-01,305.7316300659204,True,S4,Domestic Financed Home Buyers,S4 - Domestic Financed Home Buyers,USA,California,Individual,Personal Use,Yes
20074,2,Apartment,9,584.19,Sold,C1668,199444.82,2024-12-01,341.40402951094677,True,S3,International Buyers,S3 - International Buyers,Australia,Victoria,Individual,Personal Use,No
20083,2,Office,10,788.79,Sold,C0074,259489.79,2024-12-01,328.971957048137,True,S2,Domestic Investors,S2 - Domestic Investors,USA,Oregon,Individual,Investment,No
20090,2,Apartment,10,788.79,Sold,C1808,204957.28,2024-12-01,259.83757400575564,True,S2,Domestic Investors,S2 - Domestic Investors,USA,Washington,Individual,Investment,No
20133,2,Apartment,16,1117.38,Sold,C0289,401500.38,2024-12-01,359.3230414004188,True,S2,Domestic Investors,S2 - Domestic Investors,USA,California,Individual,Investment,No
20136,2,Apartment,17,1397.4,Sold,C0561,427677.52,2024-12-01,306.05232574781735,True,S2,Domestic Investors,S2 - Domestic Investors,USA,Arizona,Corporate,Investment,No
20139,2,Apartment,17,1397.4,Available,,407127.6,2024-12-01,291.3465006440532,False,,,,,,,,
20164,2,Apartment,19,795.52,Sold,C1761,238133.99,2024-12-01,299.34381285197105,True,S1,Domestic Cash Home Buyers,S1 - Domestic Cash Home Buyers,USA,Washington,Individual,Personal Use,No
20189,2,Apartment,22,653.41,Available,,187636.65,2024-12-01,287.16525611790456,False,,,,,,,,
20216,2,Apartment,24,785.12,Sold,C1370,234080.49,2024-12-01,298.1461305278174,True,S2,Domestic Investors,S2 - Domestic Investors,USA,Colorado,Individual,Investment,No
20242,2,Apartment,26,1577.79,Sold,C0341,527169.72,2024-12-01,334.11906527484643,True,S2,Domestic Investors,S2 - Domestic Investors,USA,California,Individual,Investment,No
20251,2,Apartment,28,650.67,Sold,C0067,201418.27,2024-12-01,309.55518158206155,True,S1,Domestic Cash Home Buyers,S1 - Domestic Cash Home Buyers,USA,California,Individual,Personal Use,No
20254,2,Apartment,28,650.67,Sold,C0407,203858.66,2024-12-01,313.30576175326973,True,S1,Domestic Cash Home Buyers,S1 - Domestic Cash Home Buyers,USA,California,Individual,Personal Use,No
20297,2,Office,35,1391.68,Sold,C0464,387396.64,2024-12-01,278.36617613244425,True,S1,Domestic Cash Home Buyers,S1 - Domestic Cash Home Buyers,USA,Florida,Individual,Personal Use,No
20310,2,Apartment,36,641.72,Sold,C1050,175163.42,2024-12-01,272.95926572336845,True,S4,Domestic Financed Home Buyers,S4 - Domestic Financed Home Buyers,USA,Georgia,Individual,Personal Use,Yes
20327,2,Apartment,39,788.77,Available,,221263.52,2024-12-01,280.517159628282,False,,,,,,,,
20341,2,Apartment,41,654.93,Sold,C1848,174694.61,2024-12-01,266.7378345777411,True,S1,Domestic Cash Home Buyers,S1 - Domestic Cash Home Buyers,USA,California,Individual,Personal Use,No
20356,2,Apartment,42,786.45,Sold,C0605,272856.66,2024-12-01,346.94724394430665,True,S4,Domestic Financed Home Buyers,S4 - Domestic Financed Home Buyers,USA,Utah,Individual,Personal Use,Yes
20378,2,Apartment,45,782.2,Sold,C0338,244301.69,2024-12-01,312.32637432881614,True,S4,Domestic Financed Home Buyers,S4 - Domestic Financed Home Buyers,USA,California,Individual,Personal Use,Yes
20416,2,Apartment,47,708.32,Sold,C1774,210817.61,2024-12-01,297.6304636322566,True,S1,Domestic Cash Home Buyers,S1 - Domestic Cash Home Buyers,USA,Oregon,Individual,Personal Use,No
20419,2,Office,47,708.32,Available,,232550.78,2024-12-01,328.31316354190193,False,,,,,,,,
20434,2,Apartment,50,1604.8,Sold,C1033,507541.5,2024-12-01,316.2646435692921,True,S3,International Buyers,S3 - International Buyers,France,Ile-de-France,Individual,Personal Use,No
20451,2,Apartment,52,914.01,Sold,C0026,314302.72,2024-12-01,343.8722989901642,True,S2,Domestic Investors,S2 - Domestic Investors,USA,California,Individual,Investment,No
20454,2,Office,53,781.27,Sold,C0107,260279.37,2024-12-01,333.1490649839364,True,S4,Domestic Financed Home Buyers,S4 - Domestic Financed Home Buyers,USA,California,Individual,Personal Use,Yes
20477,2,Apartment,55,579.26,Sold,C0140,165052.35,2024-12-01,284.9365569865,True,S1,Domestic Cash Home Buyers,S1 - Domestic Cash Home Buyers,USA,California,Individual,Personal Use,No
20481,2,Apartment,55,579.26,Sold,C0648,173779.21,2024-12-01,300.0020888720091,True,S4,Domestic Financed Home Buyers,S4 - Domestic Financed Home Buyers,USA,California,Individual,Personal Use,Yes
20483,2,Apartment,56,722.22,Sold,C1556,219431.86,2024-12-01,303.8296640912741,True,S2,Domestic Investors,S2 - Domestic Investors,USA,Colorado,Individual,Investment,No
30079,3,Apartment,7,744.01,Sold,C1958,204992.11,2024-12-01,275.5233262993777,True,S1,Domestic Cash Home Buyers,S1 - Domestic Cash Home Buyers,USA,California,Individual,Personal Use,No
30083,3,Apartment,8,1152.39,Available,,376093.9,2024-12-01,326.3599128767171,False,,,,,,,,
30129,3,Apartment,11,1283.1,Sold,C1590,361971.44,2024-12-01,282.10695970695974,True,S1,Domestic Cash Home Buyers,S1 - Domestic Cash Home Buyers,USA,Oregon,Corporate,Personal Use,No
30137,3,Apartment,13,754.84,Available,,220531.2,2024-12-01,292.15621853637856,False,,,,,,,,
30175,3,Apartment,19,1602.22,Sold,C1151,535348.43,2024-12-01,334.1291645342088,True,S2,Domestic Investors,S2 - Domestic Investors,USA,Arizona,Individual,Investment,No
30187,3,Apartment,20,802.97,Sold,C1066,271251.53,2024-12-01,337.8102917917233,True,S3,International Buyers,S3 - International Buyers,Australia,Victoria,Individual,Personal Use,No
30239,3,Apartment,27,1117.14,Sold,C1579,266757.35,2024-12-01,238.78596236819016,True,S2,Domestic Investors,S2 - Domestic Investors,USA,Arizona,Individual,Investment,No
30246,3,Apartment,28,679.93,Sold,C0191,195873.81,2024-12-01,288.0793758180989,True,S1,Domestic Cash Home Buyers,S1 - Domestic Cash Home Buyers,USA,Florida,Individual,Personal Use,No
30261,3,Apartment,29,666.0,Available,,215208.07,2024-12-01,323.13524024024025,False,,,,,,,,
30317,3,Office,39,1598.95,Sold,C0693,427479.02,2024-12-01,267.34983582976326,True,S2,Domestic Investors,S2 - Domestic Investors,USA,California,Individual,Investment,Yes
30319,3,Apartment,39,1598.95,Sold,C1340,473117.57,2024-12-01,295.89266080865565,True,S1,Domestic Cash Home Buyers,S1 - Domestic Cash Home Buyers,USA,Colorado,Corporate,Personal Use,No
30329,3,Office,40,678.71,Sold,C1337,213999.9,2024-12-01,315.30388531184155,True,S2,Domestic Investors,S2 - Domestic Investors,USA,California,Individual,Investment,No
30334,3,Apartment,41,965.5,Sold,C0541,304008.75,2024-12-01,314.87182806835835,True,S3,International Buyers,S3 - International Buyers,UK,Northern Ireland,Individual,Personal Use,No
30352,3,Apartment,43,928.43,Sold,C1142,290577.04,2024-12-01,312.9767887724438,True,S4,Domestic Financed Home Buyers,S4 - Domestic Financed Home Buyers,USA,Colorado,Individual,Personal Use,Yes
30361,3,Apartment,44,673.86,Sold,C0504,190741.67,2024-12-01,283.05830587955955,True,S1,Domestic Cash Home Buyers,S1 - Domestic Cash Home Buyers,USA,Utah,Individual,Personal Use,No
30362,3,Apartment,44,673.86,Available,,209364.49,2024-12-01,310.69434303861334,False,,,,,,,,
30366,3,Apartment,45,1598.85,Sold,C1447,470911.04,2024-12-01,294.53109422397347,True,S2,Domestic Investors,S2 - Domestic Investors,USA,Nevada,Individual,Investment,Yes
30397,3,Apartment,49,1174.48,Sold,C1185,316007.47,2024-12-01,269.06160173012734,True,S1,Domestic Cash Home Buyers,S1 - Domestic Cash Home Buyers,USA,California,Individual,Personal Use,No
30462,3,Apartment,55,688.14,Sold,C1548,177394.92,2024-12-01,257.7889964251461,True,S4,Domestic Financed Home Buyers,S4 - Domestic Financed Home Buyers,USA,California,Corporate,Personal Use,Yes
30502,3,Apartment,58,1588.14,Available,,459626.95,2024-12-01,289.4121110229577,False,,,,,,,,
30504,3,Apartment,58,1588.14,Available,,519834.8,2024-12-01,327.323031974511,False,,,,,,,,
40066,4,Apartment,7,786.36,Sold,C1806,235332.62,2024-12-01,299.2682995065873,True,S3,International Buyers,S3 - International Buyers,Australia,New South Wales,Individual,Investment,No
40070,4,Office,7,786.36,Sold,C1345,229822.2,2024-12-01,292.2607965817183,True,S1,Domestic Cash Home Buyers,S1 - Domestic Cash Home Buyers,USA,Texas,Individual,Personal Use,No
40080,4,Apartment,10,1614.62,Sold,C1719,557392.74,2024-12-01,345.2160508354907,True,S1,Domestic Cash Home Buyers,S1 - Domestic Cash Home Buyers,USA,Florida,Corporate,Personal Use,No
40121,4,Apartment,14,1322.66,Available,,361289.62,2024-12-01,273.1538112591293,False,,,,,,,,
40218,4,Apartment,26,790.05,Sold,C0114,224595.39,2024-12-01,284.2799696221758,True,S4,Domestic Financed Home Buyers,S4 - Domestic Financed Home Buyers,USA,California,Individual,Personal Use,Yes
40228,4,Apartment,26,790.05,Sold,C0774,240880.7,2024-12-01,304.89298145686985,True,S4,Domestic Financed Home Buyers,S4 - Domestic Financed Home Buyers,USA,Georgia,Individual,Personal Use,Yes
40268,4,Office,31,793.1,Sold,C0042,257496.93,2024-12-01,324.6714537889295,True,S4,Domestic Financed Home Buyers,S4 - Domestic Financed Home Buyers,USA,Utah,Individual,Personal Use,Yes
40278,4,Apartment,33,734.73,Sold,C0046,189152.52,2024-12-01,257.4449389571679,True,S1,Domestic Cash Home Buyers,S1 - Domestic Cash Home Buyers,USA,California,Individual,Personal Use,No
40293,4,Apartment,34,795.1,Sold,C0729,212131.44,2024-12-01,266.7984404477424,True,S2,Domestic Investors,S2 - Domestic Investors,USA,Washington,Individual,Investment,Yes
40353,4,Apartment,42,738.34,Available,,254680.1,2024-12-01,344.93607281198365,False,,,,,,,,
40366,4,Apartment,43,1616.99,Available,,506566.27,2024-12-01,313.27730536366954,False,,,,,,,,
40374,4,Apartment,44,799.67,Available,,226191.71,2024-12-01,282.85631573023875,False,,,,,,,,
40384,4,Apartment,45,1160.48,Available,,323933.82,2024-12-01,279.1377878119399,False,,,,,,,,
40398,4,Apartment,45,1160.48,Available,,336264.83,2024-12-01,289.76357197021923,False,,,,,,,,
40404,4,Apartment,46,800.23,Available,,216829.01,2024-12-01,270.95836197093337,False,,,,,,,,
40432,4,Apartment,50,791.37,Available,,273481.02,2024-12-01,345.5792107358126,False,,,,,,,,
50010,5,Apartment,2,795.91,Available,,211632.57,2024-12-01,265.90012689877,False,,,,,,,,
50031,5,Apartment,6,775.85,Sold,C0187,201788.02,2024-12-01,260.08638267706385,True,S1,Domestic Cash Home Buyers,S1 - Domestic Cash Home Buyers,USA,Florida,Individual,Personal Use,No
50032,5,Apartment,7,625.24,Available,,207450.34,2024-12-01,331.79313543599255,False,,,,,,,,
50051,5,Apartment,8,782.15,Sold,C1675,207569.34,2024-12-01,265.3830339448955,True,S3,International Buyers,S3 - International Buyers,Canada,Alberta,Individual,Investment,No
50072,5,Apartment,10,629.27,Sold,C0946,200300.4,2024-12-01,318.30597358844375,True,S2,Domestic Investors,S2 - Domestic Investors,USA,Nevada,Individual,Investment,Yes
50111,5,Apartment,13,791.13,Sold,C0629,259068.93,2024-12-01,327.4669523340033,True,S2,Domestic Investors,S2 - Domestic Investors,USA,California,Individual,Investment,No
50120,5,Apartment,15,1050.95,Sold,C0991,306423.34,2024-12-01,291.56795280460534,True,S1,Domestic Cash Home Buyers,S1 - Domestic Cash Home Buyers,USA,Nevada,Individual,Personal Use,No
50139,5,Apartment,18,1267.03,Available,,391039.93,2024-12-01,308.62720693274827,False,,,,,,,,
50171,5,Apartment,23,1006.65,Sold,C0188,309187.49,2024-12-01,307.14497591019716,True,S4,Domestic Financed Home Buyers,S4 - Domestic Financed Home Buyers,USA,Oregon,Individual,Personal Use,Yes
50174,5,Apartment,23,1006.65,Sold,C0718,302949.76,2024-12-01,300.9484527889535,True,S3,International Buyers,S3 - International Buyers,France,Ile-de-France,Individual,Personal Use,Yes
50175,5,Office,23,1006.65,Sold,C0137,271409.35,2024-12-01,269.61640093379026,True,S4,Domestic Financed Home Buyers,S4 - Domestic Financed Home Buyers,USA,California,Individual,Personal Use,Yes
50184,5,Apartment,23,1006.65,Available,,349312.79,2024-12-01,347.0052053841951,False,,,,,,,,
50187,5,Apartment,23,1006.65,Available,,290605.38,2024-12-01,288.685620622858,False,,,,,,,,
50192,5,Apartment,24,807.02,Available,,231022.58,2024-12-01,286.2662387549255,False,,,,,,,,
50230,5,Apartment,31,1008.52,Available,,278817.56,2024-12-01,276.46210288343315,False,,,,,,,,
50252,5,Office,33,1787.13,Sold,C1215,664530.42,2024-12-01,371.8422386731799,True,S1,Domestic Cash Home Buyers,S1 - Domestic Cash Home Buyers,USA,California,Individual,Personal Use,No
50276,5,Office,36,627.56,Sold,C0789,184184.3,2024-12-01,293.49273376250875,True,S3,International Buyers,S3 - International Buyers,Canada,Ontario,Individual,Investment,No
50311,5,Apartment,41,630.83,Sold,C1959,174843.11,2024-12-01,277.16359399521264,True,S1,Domestic Cash Home Buyers,S1 - Domestic Cash Home Buyers,USA,Texas,Individual,Personal Use,No
50312,5,Apartment,41,630.83,Sold,C0900,167124.56,2024-12-01,264.92804717594277,True,S3,International Buyers,S3 - International Buyers,Germany,North Rhine-Westphalia,Individual,Personal Use,No
50356,5,Apartment,44,806.03,Available,,260684.22,2024-12-01,323.41751547709146,False,,,,,,,,
50380,5,Office,46,1272.95,Available,,433722.55,2024-12-01,340.72237715542633,False,,,,,,,,
50422,5,Office,48,788.04,Sold,C1277,300501.51,2024-12-01,381.32773717070205,True,S2,Domestic Investors,S2 - Domestic Investors,USA,California,Individual,Investment,No
50443,5,Office,52,1755.18,Sold,C1276,569679.58,2024-12-01,324.57046000979955,True,S3,International Buyers,S3 - International Buyers,Australia,Victoria,Individual,Personal Use,Yes
60013,6,Apartment,1,1720.95,Sold,C1026,582011.89,2024-12-01,338.1922136029519,True,S2,Domestic Investors,S2 - Domestic Investors,USA,California,Individual,Investment,No
60016,6,Office,1,1720.95,Available,,607591.51,2024-12-01,353.0558761149365,False,,,,,,,,
60123,6,Apartment,10,942.08,Available,,254290.0,2024-12-01,269.9239979619565,False,,,,,,,,
