client_id,client_type,gender,country,region,acquisition_purpose,satisfaction_score,loan_applied,referral_channel,age,age_band,n_units,total_spend,avg_price,avg_ppsf,avg_area,share_office,n_towers,first_purchase,last_purchase,active_months,region_group,is_usa,portfolio_buyer,investment_flag,loan_flag,segment_id,segment_name,segment_label,ward_segment_id,ward_agrees,silhouette,pc1,pc2,client_type_code,acquisition_purpose_code,loan_applied_code,referral_channel_code,country_code,region_code,gender_code,lat,lon,iso3
C0985,Individual,Female,USA,California,Personal Use,1,Yes,Website,71.21149897330595,65+,3,886990.72,295663.5733333333,318.71525327720883,934.4333333333334,0.3333333333333333,3,2024-01-01,2025-08-01,19.0,California,1,0,0,1,S4,Domestic Financed Home Buyers,S4 - Domestic Financed Home Buyers,S4,1,0.26332531895035777,-0.696075852696382,-0.025656164260625336,1,1,1,2,9,8,0,36.78,-119.42,USA
C0986,Individual,Female,Russia,Saint Petersburg,Personal Use,2,No,Website,44.20260095824778,35-44,3,1445226.07,481742.0233333334,314.022197887687,1510.3766666666668,0.3333333333333333,3,2024-06-01,2024-12-01,6.0,International,0,0,0,0,S3,International Buyers,S3 - International Buyers,S3,1,0.09575931951517443,0.47740367133182965,1.2407399395086947,1,1,0,2,7,42,0,59.93,30.34,RUS
C0987,Individual,Female,Germany,North Rhine-Westphalia,Personal Use,1,Yes,Agency,58.19301848049281,55-64,4,1086018.36,271504.59,282.1152952097202,984.12,0.25,4,2024-07-01,2025-10-01,15.0,International,0,0,0,1,S3,International Buyers,S3 - International Buyers,S3,1,0.036153846281124044,-0.9213857499728519,0.15880319485969585,1,1,1,0,5,30,0,51.43,7.66,DEU
C0988,Individual,Male,USA,Texas,Personal Use,3,Yes,Agency,37.69472963723477,35-44,3,695033.8,231677.93333333335,323.15023711577953,724.0866666666667,0.0,3,2024-02-01,2024-12-01,10.0,Texas,1,0,0,1,S4,Domestic Financed Home Buyers,S4 - Domestic Financed Home Buyers,S4,1,0.19577403602132468,-0.7692181227532746,-0.7504822793504662,1,1,1,0,9,47,1,31.97,-99.9,USA
C0989,Individual,Female,USA,Oregon,Personal Use,4,No,Website,79.20054757015743,65+,4,1129907.31,282476.8275,275.65055280155553,1035.1925,0.25,4,2024-03-01,2024-12-01,9.0,Oregon,1,0,0,0,S1,Domestic Cash Home Buyers,S1 - Domestic Cash Home Buyers,S1,1,0.2138096398868474,0.6101900605589166,0.3322683147810064,1,1,0,2,9,37,0,43.8,-120.55,USA
C0990,Individual,Male,USA,Utah,Personal Use,4,No,Website,83.94250513347022,65+,4,1588383.3599999999,397095.83999999997,298.8450324700167,1321.76,0.0,4,2024-02-01,2025-05-01,14.9,Utah,1,0,0,0,S1,Domestic Cash Home Buyers,S1 - Domestic Cash Home Buyers,S1,1,0.2186351225727395,0.6310669272333653,0.33965455243926373,1,1,0,2,9,48,1,39.32,-111.09,USA
C0991,Individual,Female,USA,Nevada,Personal Use,1,No,Website,50.76522929500342,45-54,3,1223116.15,407705.3833333333,281.16282453781065,1464.8466666666666,0.0,3,2024-12-01,2025-07-01,7.0,Nevada,1,0,0,0,S1,Domestic Cash Home Buyers,S1 - Domestic Cash Home Buyers,S1,1,0.214956717425732,0.6108635478692617,0.32938694147123393,1,1,0,2,9,25,0,38.8,-116.42,USA
C0992,Individual,Male,Denmark,Capital Region,Personal Use,1,Yes,Website,37.11430527036276,35-44,4,1478482.61,369620.6525,308.4945964231183,1205.465,0.0,4,2024-05-01,2025-05-01,12.0,International,0,0,0,1,S3,International Buyers,S3 - International Buyers,S3,1,0.027414377356376023,-0.8998329512836378,1.1354012228098793,1,1,1,2,3,9,1,55.68,12.57,DNK
C0993,Individual,Male,USA,California,Personal Use,2,Yes,Website,71.80835044490075,65+,3,530494.44,176831.47999999998,287.45408616535224,610.62,0.0,3,2024-01-01,2024-07-01,6.0,California,1,0,0,1,S4,Domestic Financed Home Buyers,S4 - Domestic Financed Home Buyers,S4,1,0.2584727722676056,-0.6960022711459052,-0.02504238380955459,1,1,1,2,9,8,1,36.78,-119.42,USA
C0994,Individual,Male,USA,California,Personal Use,3,No,Website,49.09514031485284,45-54,4,1379902.8699999999,344975.71749999997,293.55926482131196,1187.8925000000002,0.0,4,2025-03-01,2025-11-01,8.0,California,1,0,0,0,S1,Domestic Cash Home Buyers,S1 - Domestic Cash Home Buyers,S1,1,0.29783237459936773,0.6743197136340218,0.06370134585557863,1,1,0,2,9,8,1,36.78,-119.42,USA
C0995,Individual,Female,Australia,New South Wales,Personal Use,1,Yes,Website,76.21355236139631,65+,3,1004120.77,334706.92333333334,320.3535747659157,1037.11,0.3333333333333333,3,2024-11-01,2025-12-01,13.0,International,0,0,0,1,S3,International Buyers,S3 - International Buyers,S3,1,0.034766209810001086,-0.8869421089967813,1.1500743903592363,1,1,1,2,0,26,0,-31.25,146.92,AUS
C0996,Individual,Male,Canada,Manitoba,Personal Use,2,Yes,Client,69.55509924709104,65+,3,888968.0,296322.6666666667,314.8072855839984,941.2099999999999,0.3333333333333333,3,2024-05-01,2025-03-01,10.0,International,0,0,0,1,S3,International Buyers,S3 - International Buyers,S3,1,0.04431891911983953,-0.9276717352783268,0.6330593402814311,1,1,1,1,2,22,1,53.76,-98.81,CAN
C0997,Individual,Male,USA,California,Investment,3,Yes,Agency,75.80835044490075,65+,3,1607877.07,535959.0233333333,327.1364224522813,1654.4733333333334,0.3333333333333333,3,2024-02-01,2025-07-01,17.0,California,1,0,1,1,S2,Domestic Investors,S2 - Domestic Investors,S2,1,0.08530647432085975,-0.9962760170610956,-1.1103651106214099,1,0,1,0,9,8,1,36.78,-119.42,USA
C0998,Corporate,Female,USA,Virginia,Personal Use,4,No,Agency,56.65434633812457,55-64,4,1230552.15,307638.0375,290.3612311492981,1053.27,0.25,4,2024-01-01,2025-08-01,19.0,Virginia,1,0,0,0,S1,Domestic Cash Home Buyers,S1 - Domestic Cash Home Buyers,S1,1,0.14984905624571382,0.5857873588509095,-0.6808769162639174,0,1,0,0,9,50,0,37.43,-78.66,USA
C0999,Individual,Female,USA,California,Investment,3,No,Agency,56.29295003422313,55-64,3,661984.35,220661.44999999998,294.4571639699334,753.3133333333334,0.0,3,2024-01-01,2025-09-01,20.0,California,1,0,1,0,S2,Domestic Investors,S2 - Domestic Investors,S2,1,0.15317487722401452,0.37309345544814215,-1.0226696466415741,1,0,0,0,9,8,0,36.78,-119.42,USA
C1000,Individual,Female,USA,Utah,Personal Use,2,Yes,Website,62.4476386036961,55-64,4,1629372.23,407343.0575,295.5081146814199,1316.6550000000002,0.0,4,2024-10-01,2025-06-01,8.0,Utah,1,0,0,1,S4,Domestic Financed Home Buyers,S4 - Domestic Financed Home Buyers,S4,1,0.2217440571223613,-0.7482046828355939,0.25336947565191476,1,1,1,2,9,48,0,39.32,-111.09,USA
C1001,Individual,Male,USA,California,Personal Use,3,No,Website,44.46817248459959,35-44,4,1650296.94,412574.235,310.16333452944724,1326.3725,0.0,4,2024-01-01,2025-07-01,18.0,California,1,0,0,0,S1,Domestic Cash Home Buyers,S1 - Domestic Cash Home Buyers,S1,1,0.2934874226877609,0.6734711725622404,0.06432038769841308,1,1,0,2,9,8,1,36.78,-119.42,USA
C1002,Individual,Male,USA,California,Personal Use,5,No,Website,58.56536618754278,55-64,3,1064050.72,354683.5733333333,324.7466875375312,1052.0866666666668,0.3333333333333333,3,2024-04-01,2024-12-01,8.0,California,1,0,0,0,S1,Domestic Cash Home Buyers,S1 - Domestic Cash Home Buyers,S1,1,0.2759640847716301,0.6751515285855318,0.06406234719461956,1,1,0,2,9,8,1,36.78,-119.42,USA
C1003,Individual,Female,USA,Nevada,Personal Use,2,No,Website,48.388774811772755,45-54,3,1164909.23,388303.07666666666,293.62565256578495,1303.7766666666666,0.3333333333333333,3,2024-07-01,2025-08-01,13.0,Nevada,1,0,0,0,S1,Domestic Cash Home Buyers,S1 - Domestic Cash Home Buyers,S1,1,0.22513334290558099,0.6093467371498467,0.3287358231868406,1,1,0,2,9,25,0,38.8,-116.42,USA
C1004,Individual,Male,USA,Oregon,Personal Use,3,Yes,Website,43.28815879534565,35-44,4,1553467.6600000001,388366.91500000004,307.39957363177257,1254.045,0.0,4,2024-08-01,2025-10-01,14.0,Oregon,1,0,0,1,S4,Domestic Financed Home Buyers,S4 - Domestic Financed Home Buyers,S4,1,0.22953934814381416,-0.771639522635295,0.24872355516406028,1,1,1,2,9,37,1,43.8,-120.55,USA
C1005,Individual,Female,Germany,Hamburg,Personal Use,3,No,Client,37.56605065023956,35-44,3,778101.6000000001,259367.20000000004,271.00098242980476,993.0033333333334,0.3333333333333333,3,2024-02-01,2025-08-01,18.0,International,0,0,0,0,S3,International Buyers,S3 - International Buyers,S3,1,0.08371365054584828,0.443541792333158,0.7062710967554542,1,1,0,1,5,16,0,53.55,9.99,DEU
C1006,Individual,Female,USA,Georgia,Personal Use,1,No,Website,33.01848049281314,<35,3,738938.8,246312.93333333335,294.7771085435938,828.39,0.0,3,2024-09-01,2025-06-01,9.0,US - Other,1,0,0,0,S1,Domestic Cash Home Buyers,S1 - Domestic Cash Home Buyers,S1,1,0.2035517373727793,0.6140132349246537,0.34538499240969966,1,1,0,2,9,15,0,32.16,-82.9,USA
C1007,Individual,Female,UK,England,Personal Use,4,No,Agency,77.18275154004107,65+,3,813104.68,271034.89333333337,317.6790312619853,847.0366666666667,0.3333333333333333,3,2024-05-01,2025-03-01,10.0,International,0,0,0,0,S3,International Buyers,S3 - International Buyers,S3,1,0.09956891561609525,0.4524701706346262,0.29719303945210335,1,1,0,0,8,12,0,52.36,-1.17,GBR
C1008,Corporate,Male,USA,California,Personal Use,2,No,Website,38.247775496235455,35-44,4,1018262.69,254565.6725,303.07177350254955,849.79,0.0,4,2024-12-01,2025-08-01,8.0,California,1,0,0,0,S1,Domestic Cash Home Buyers,S1 - Domestic Cash Home Buyers,S1,1,0.17494339925777683,0.6481493909743268,0.0527172631943702,0,1,0,2,9,8,1,36.78,-119.42,USA
C1009,Individual,Female,USA,Nevada,Investment,4,Yes,Agency,75.88501026694045,65+,3,741160.04,247053.34666666668,257.5333442470797,971.1899999999999,0.0,3,2024-02-01,2024-10-01,8.0,Nevada,1,0,1,1,S2,Domestic Investors,S2 - Domestic Investors,S2,1,0.07843648982156572,-1.0605690229870417,-0.845052132256892,1,0,1,0,9,25,0,38.8,-116.42,USA
C1010,Individual,Male,Mexico,Jalisco,Personal Use,4,No,Website,61.80971937029432,55-64,4,1331479.73,332869.9325,301.60505964963625,1077.195,0.25,4,2024-04-01,2025-11-01,19.0,International,0,0,0,0,S3,International Buyers,S3 - International Buyers,S3,1,0.09384334295147839,0.47502733477128495,1.2374545054738544,1,1,0,2,6,19,1,20.66,-103.35,MEX
C1011,Individual,Female,USA,California,Investment,1,No,Website,73.03490759753593,65+,4,1281389.3900000001,320347.34750000003,305.9364376382235,1075.505,0.0,4,2024-02-01,2025-02-01,12.0,California,1,0,1,0,S2,Domestic Investors,S2 - Domestic Investors,S2,1,0.15526831742065686,0.3951754454560466,-0.011220410526451507,1,0,0,2,9,8,0,36.78,-119.42,USA
C1012,Individual,Male,USA,New York,Personal Use,4,Yes,Website,65.19644079397673,65+,3,1690270.5,563423.5,325.46681833593675,1736.0333333333335,0.3333333333333333,3,2024-01-01,2024-07-01,6.0,New York,1,0,0,1,S4,Domestic Financed Home Buyers,S4 - Domestic Financed Home Buyers,S4,1,0.20556215625533475,-0.7508011428891048,0.2663229047689563,1,1,1,2,9,27,1,43.0,-75.0,USA
C1013,Individual,Female,USA,Oregon,Personal Use,1,Yes,Website,31.534565366187543,<35,4,1627907.97,406976.9925,312.654772421993,1298.145,0.25,4,2024-03-01,2025-12-01,21.0,Oregon,1,0,0,1,S4,Domestic Financed Home Buyers,S4 - Domestic Financed Home Buyers,S4,1,0.21550902613283457,-0.7746907097242453,0.2478587800216304,1,1,1,2,9,37,0,43.8,-120.55,USA
C1014,Individual,Male,USA,California,Personal Use,3,Yes,Website,56.982888432580424,55-64,3,1278106.36,426035.45333333337,292.9843221669268,1523.6933333333334,0.0,3,2024-02-01,2025-02-01,12.0,California,1,0,0,1,S4,Domestic Financed Home Buyers,S4 - Domestic Financed Home Buyers,S4,1,0.288505426598846,-0.6984188168023893,-0.022087007833213157,1,1,1,2,9,8,1,36.78,-119.42,USA
C1015,Individual,Male,USA,California,Personal Use,4,Yes,Website,48.33127994524298,45-54,3,884426.51,294808.83666666667,300.2249321831583,973.09,0.0,3,2024-02-01,2024-11-01,9.0,California,1,0,0,1,S4,Domestic Financed Home Buyers,S4 - Domestic Financed Home Buyers,S4,1,0.28285922274068315,-0.7010995786188321,-0.02175781800671661,1,1,1,2,9,8,1,36.78,-119.42,USA
C1016,Individual,Female,USA,California,Personal Use,4,Yes,Agency,49.738535249828885,45-54,4,1542774.6099999999,385693.65249999997,312.8043986665632,1214.5625,0.25,4,2024-03-01,2024-11-01,8.0,California,1,0,0,1,S4,Domestic Financed Home Buyers,S4 - Domestic Financed Home Buyers,S4,1,0.25220530004698677,-0.7174390687628597,-1.0373816756431513,1,1,1,0,9,8,0,36.78,-119.42,USA
C1017,Individual,Female,USA,California,Personal Use,1,Yes,Agency,57.02395619438741,55-64,4,1116371.43,279092.8575,305.23937087997666,928.745,0.25,4,2024-04-01,2024-12-01,8.0,California,1,0,0,1,S4,Domestic Financed Home Buyers,S4 - Domestic Financed Home Buyers,S4,1,0.2419759205664425,-0.7157970020422908,-1.0397084563789623,1,1,1,0,9,8,0,36.78,-119.42,USA
C1018,Individual,Female,USA,Colorado,Personal Use,5,Yes,Client,58.535249828884325,55-64,3,845680.5700000001,281893.5233333334,273.2305004945338,1033.4833333333333,0.0,3,2024-02-01,2025-04-01,14.0,Colorado,1,0,0,1,S4,Domestic Financed Home Buyers,S4 - Domestic Financed Home Buyers,S1,0,0.18013507756031644,-0.7788152638757022,-0.31838133488516185,1,1,1,1,9,11,0,39.55,-105.78,USA
C1019,Individual,Female,USA,Nevada,Personal Use,2,No,Client,50.17932922655715,45-54,3,1167255.18,389085.06,298.1001304860728,1325.0800000000002,0.0,3,2024-04-01,2024-10-01,6.0,Nevada,1,0,0,0,S1,Domestic Cash Home Buyers,S1 - Domestic Cash Home Buyers,S1,1,0.17869468417833057,0.5899226511567428,-0.22661046028404735,1,1,0,1,9,25,0,38.8,-116.42,USA
C1020,Individual,Female,USA,California,Personal Use,3,No,Agency,31.44147843942505,<35,4,1248826.8599999999,312206.71499999997,306.5220996767232,994.0725,0.25,4,2024-02-01,2025-01-01,11.0,California,1,0,0,0,S1,Domestic Cash Home Buyers,S1 - Domestic Cash Home Buyers,S1,1,0.25425652348898964,0.6525111861806285,-0.9501284259290252,1,1,0,0,9,8,0,36.78,-119.42,USA
C1021,Individual,Male,USA,California,Investment,1,No,Client,51.32375085557837,45-54,4,1554739.9,388684.975,295.54079628802083,1340.7775000000001,0.25,4,2024-05-01,2024-12-01,7.0,California,1,0,1,0,S2,Domestic Investors,S2 - Domestic Investors,S1,0,0.12776447299634208,0.36910929511336793,-0.5667047254284072,1,0,0,1,9,8,1,36.78,-119.42,USA
C1022,Individual,Female,USA,Colorado,Personal Use,1,No,Agency,41.7056810403833,35-44,4,1389709.13,347427.2825,306.8867427595196,1122.0925,0.25,4,2024-05-01,2025-12-01,19.0,Colorado,1,0,0,0,S1,Domestic Cash Home Buyers,S1 - Domestic Cash Home Buyers,S1,1,0.1919003047951694,0.5959996436973305,-0.6913849306352939,1,1,0,0,9,11,0,39.55,-105.78,USA
C1023,Individual,Female,USA,Nevada,Personal Use,1,Yes,Website,72.4271047227926,65+,3,1336237.87,445412.62333333335,275.5785645289239,1599.3433333333332,0.0,3,2024-05-01,2025-07-01,14.0,Nevada,1,0,0,1,S4,Domestic Financed Home Buyers,S4 - Domestic Financed Home Buyers,S4,1,0.2163252075337125,-0.7583383934656717,0.24127052048066688,1,1,1,2,9,25,0,38.8,-116.42,USA
C1024,Individual,Male,USA,Arizona,Investment,2,No,Agency,56.41067761806981,55-64,3,1351032.92,450344.30666666664,295.4987557332975,1510.3766666666668,0.0,3,2024-05-01,2025-11-01,18.0,Arizona,1,0,1,0,S2,Domestic Investors,S2 - Domestic Investors,S2,1,0.1283614258238689,0.321670628674741,-0.7456448443648314,1,0,0,0,9,1,1,34.05,-111.09,USA
C1025,Individual,Female,USA,California,Personal Use,1,No,Client,78.94592744695414,65+,3,738424.1799999999,246141.3933333333,335.6071778462603,735.3566666666667,0.3333333333333333,3,2024-08-01,2024-12-01,4.0,California,1,0,0,0,S1,Domestic Cash Home Buyers,S1 - Domestic Cash Home Buyers,S1,1,0.19402646898458648,0.6593434471974848,-0.49599093668438304,1,1,0,1,9,8,0,36.78,-119.42,USA
C1026,Individual,Male,USA,California,Investment,1,No,Agency,34.38740588637919,<35,3,1440775.1,480258.3666666667,334.1423474482069,1452.2633333333333,0.0,3,2024-12-01,2025-07-01,7.0,California,1,0,1,0,S2,Domestic Investors,S2 - Domestic Investors,S2,1,0.14150357395928015,0.36922253492113805,-1.0207145992003857,1,0,0,0,9,8,1,36.78,-119.42,USA
C1027,Individual,Male,USA,California,Investment,1,Yes,Client,49.05681040383299,45-54,3,1554407.81,518135.9366666667,318.96681579874877,1649.26,0.3333333333333333,3,2024-03-01,2025-11-01,20.0,California,1,0,1,1,S2,Domestic Investors,S2 - Domestic Investors,S1,0,0.07066695810313713,-1.0061206191602325,-0.6519849143548448,1,0,1,1,9,8,1,36.78,-119.42,USA
C1028,Individual,Male,USA,California,Personal Use,1,Yes,Website,83.73442847364818,65+,4,1143826.71,285956.6775,290.9076854075112,984.12,0.0,4,2024-02-01,2025-09-01,19.0,California,1,0,0,1,S4,Domestic Financed Home Buyers,S4 - Domestic Financed Home Buyers,S4,1,0.25893886708380814,-0.69194720381628,-0.026600089910363223,1,1,1,2,9,8,1,36.78,-119.42,USA
C1029,Individual,Male,Australia,Victoria,Personal Use,1,No,Agency,76.15058179329226,65+,3,946560.97,315520.3233333333,299.1766034932709,1049.3799999999999,0.0,3,2024-01-01,2025-05-01,16.0,International,0,0,0,0,S3,International Buyers,S3 - International Buyers,S3,1,0.07437038629376862,0.47126896674258706,0.22405092368099389,1,1,0,0,0,49,1,-36.85,144.28,AUS
C1030,Individual,Female,USA,Ohio,Personal Use,4,No,Website,65.6974674880219,65+,4,1353543.06,338385.765,313.4285139672919,1070.475,0.0,4,2024-05-01,2024-12-01,7.0,US - Other,1,0,0,0,S1,Domestic Cash Home Buyers,S1 - Domestic Cash Home Buyers,S1,1,0.22585882616206976,0.6222744657263766,0.34389546784129243,1,1,0,2,9,35,0,40.42,-82.91,USA
C1031,Individual,Male,UK,England,Personal Use,1,No,Website,36.9637234770705,35-44,3,1011333.2,337111.06666666665,312.3940949609546,1088.5866666666668,0.3333333333333333,3,2024-05-01,2024-08-01,3.0,International,0,0,0,0,S3,International Buyers,S3 - International Buyers,S3,1,0.12356994890442827,0.460520950983979,1.3128471954634968,1,1,0,2,8,12,1,52.36,-1.17,GBR
C1032,Individual,Male,USA,Nevada,Personal Use,5,No,Website,48.99110198494182,45-54,4,1494289.73,373572.4325,342.2080408780598,1086.2275,0.0,4,2024-03-01,2025-07-01,16.0,Nevada,1,0,0,0,S1,Domestic Cash Home Buyers,S1 - Domestic Cash Home Buyers,S1,1,0.22087484955776435,0.6102799660422371,0.32983217006701004,1,1,0,2,9,25,1,38.8,-116.42,USA
C1033,Individual,Male,France,Ile-de-France,Personal Use,2,No,Website,63.52908966461328,55-64,4,1496120.51,374030.1275,290.56103891604687,1313.38,0.25,4,2024-08-01,2025-12-01,16.0,International,0,0,0,0,S3,International Buyers,S3 - International Buyers,S3,1,0.10411986394568536,0.47154141674802647,1.2587638874512315,1,1,0,2,4,18,1,48.85,2.35,FRA
C1034,Individual,Female,USA,Colorado,Personal Use,5,No,Client,46.945927446954144,45-54,4,1200049.6,300012.4,310.75049022317035,970.375,0.25,4,2024-06-01,2025-09-01,15.0,Colorado,1,0,0,0,S1,Domestic Cash Home Buyers,S1 - Domestic Cash Home Buyers,S1,1,0.17324551896945634,0.592850902379416,-0.23272333794142708,1,1,0,1,9,11,0,39.55,-105.78,USA
C1035,Individual,Male,USA,Virginia,Personal Use,2,No,Website,64.8870636550308,55-64,4,1528550.1300000001,382137.53250000003,311.63793649156986,1227.17,0.5,4,2024-02-01,2025-06-01,16.0,Virginia,1,0,0,0,S1,Domestic Cash Home Buyers,S1 - Domestic Cash Home Buyers,S1,1,0.22035552644822257,0.627921679908819,0.3419229155539813,1,1,0,2,9,50,1,37.43,-78.66,USA
C1036,Individual,Female,USA,Oregon,Personal Use,2,No,Agency,37.80150581793292,35-44,3,1176436.08,392145.36000000004,289.98572327398165,1350.4933333333333,0.0,3,2024-06-01,2025-01-01,7.0,Oregon,1,0,0,0,S1,Domestic Cash Home Buyers,S1 - Domestic Cash Home Buyers,S1,1,0.19559971084640268,0.5842950798317283,-0.6771786378228368,1,1,0,0,9,37,0,43.8,-120.55,USA
C1037,Corporate,Male,Mexico,Baja California,Personal Use,2,Yes,Website,55.99452429842574,55-64,3,1115637.13,371879.0433333333,307.6473681977245,1190.3133333333333,0.3333333333333333,3,2024-08-01,2024-11-01,3.0,International,0,0,0,1,S3,International Buyers,S3 - International Buyers,S1,0,0.026517247409276145,-0.9243461111578857,1.1405186930224693,0,1,1,2,6,2,1,30.84,-115.28,MEX
C1038,Individual,Male,USA,California,Investment,3,No,Website,66.60369609856262,65+,3,907128.2000000001,302376.0666666667,320.6355734378572,939.3299999999999,0.0,3,2024-02-01,2024-09-01,7.0,California,1,0,1,0,S2,Domestic Investors,S2 - Domestic Investors,S2,1,0.167984739531955,0.3928864435568234,-0.00883806662145492,1,0,0,2,9,8,1,36.78,-119.42,USA
C1039,Individual,Male,USA,California,Personal Use,1,Yes,Agency,63.45790554414784,55-64,4,1428452.94,357113.235,290.18791818982925,1210.7375000000002,0.0,4,2024-01-01,2025-11-01,22.0,California,1,0,0,1,S4,Domestic Financed Home Buyers,S4 - Domestic Financed Home Buyers,S4,1,0.24209284023733268,-0.7133576225464401,-1.0388273798168923,1,1,1,0,9,8,1,36.78,-119.42,USA
C1040,Individual,Male,USA,California,Investment,5,Yes,Website,85.73853524982889,65+,3,901095.79,300365.26333333337,302.49273184974817,992.2199999999999,0.0,3,2024-09-01,2025-10-01,13.0,California,1,0,1,1,S2,Domestic Investors,S2 - Domestic Investors,S2,1,0.08550640144591483,-0.9772884290406092,-0.09610885087415633,1,0,1,2,9,8,1,36.78,-119.42,USA
C1041,Individual,Female,USA,Nevada,Personal Use,5,Yes,Website,35.06639288158795,35-44,3,1150040.79,383346.93,296.6726115199364,1303.7766666666666,0.0,3,2025-01-01,2025-12-01,11.0,Nevada,1,0,0,1,S4,Domestic Financed Home Buyers,S4 - Domestic Financed Home Buyers,S4,1,0.2098070830190488,-0.7678829328174286,0.24512616503158302,1,1,1,2,9,25,0,38.8,-116.42,USA
C1042,Individual,Female,USA,Nevada,Personal Use,2,No,Agency,80.41067761806981,65+,4,1325783.46,331445.865,300.32888890851893,1122.0925,0.0,4,2024-04-01,2025-02-01,10.1,Nevada,1,0,0,0,S1,Domestic Cash Home Buyers,S1 - Domestic Cash Home Buyers,S1,1,0.2034012814517008,0.6010082935816954,-0.6876313354220855,1,1,0,0,9,25,0,38.8,-116.42,USA
C1043,Individual,Female,USA,Washington,Personal Use,5,No,Website,26.466803559206024,<35,3,1067911.8599999999,355970.61999999994,262.4906999884452,1357.1933333333334,0.0,3,2024-10-01,2025-08-01,10.0,Washington,1,0,0,0,S1,Domestic Cash Home Buyers,S1 - Domestic Cash Home Buyers,S1,1,0.21131830662285048,0.6104582321860494,0.3508388695737483,1,1,0,2,9,53,0,47.75,-120.74,USA
C1044,Individual,Male,USA,Nevada,Investment,5,No,Website,54.63107460643395,45-54,4,1368036.3900000001,342009.09750000003,297.38934570167584,1145.535,0.0,4,2024-02-01,2025-11-01,21.0,Nevada,1,0,1,0,S2,Domestic Investors,S2 - Domestic Investors,S2,1,0.1327507850027206,0.32653779338160244,0.25692212952858995,1,0,0,2,9,25,1,38.8,-116.42,USA
C1045,Individual,Female,USA,New York,Personal Use,3,No,Website,83.75085557837097,65+,3,974840.03,324946.6766666667,304.33718511175783,1060.1133333333335,0.6666666666666666,3,2024-03-01,2024-06-01,3.0,New York,1,0,0,0,S1,Domestic Cash Home Buyers,S1 - Domestic Cash Home Buyers,S1,1,0.20792739694565557,0.6266459463688061,0.3494402797786757,1,1,0,2,9,27,0,43.0,-75.0,USA
C1046,Individual,Female,Canada,Quebec,Personal Use,4,Yes,Website,56.61327857631759,55-64,4,1301128.39,325282.0975,306.37197607525377,1049.6999999999998,0.0,4,2024-01-01,2025-11-01,22.0,International,0,0,0,1,S3,International Buyers,S3 - International Buyers,S3,1,0.06297365566220672,-0.9090274978818893,1.1912203456115218,1,1,1,2,2,40,0,52.94,-73.55,CAN
C1047,Individual,Male,USA,Virginia,Personal Use,3,No,Website,41.05133470225873,35-44,3,1333737.83,444579.2766666667,305.3774365823991,1454.5733333333335,0.0,3,2024-05-01,2024-11-01,6.0,Virginia,1,0,0,0,S1,Domestic Cash Home Buyers,S1 - Domestic Cash Home Buyers,S1,1,0.2260183486207152,0.6230672812272968,0.34709573013182077,1,1,0,2,9,50,1,37.43,-78.66,USA
C1048,Individual,Female,USA,Oregon,Investment,1,No,Agency,55.92607802874743,55-64,3,1349339.41,449779.8033333333,317.946504185774,1439.256666666667,0.3333333333333333,3,2024-06-01,2025-01-01,7.0,Oregon,1,0,1,0,S2,Domestic Investors,S2 - Domestic Investors,S2,1,0.12932308170608078,0.3031791274371322,-0.752064869291529,1,0,0,0,9,37,0,43.8,-120.55,USA
C1049,Individual,Female,USA,California,Investment,5,No,Website,85.15263518138262,65+,3,1214294.1600000001,404764.72000000003,278.866775395034,1451.5366666666669,0.0,3,2024-09-01,2025-11-01,14.0,California,1,0,1,0,S2,Domestic Investors,S2 - Domestic Investors,S2,1,0.1436484259363758,0.3974423883383667,-0.008667407457872311,1,0,0,2,9,8,0,36.78,-119.42,USA
C1050,Individual,Male,USA,Georgia,Personal Use,4,Yes,Website,70.24503764544832,65+,4,1274655.09,318663.7725,268.38827216190396,1192.72,0.0,4,2024-09-01,2025-08-01,11.0,US - Other,1,0,0,1,S4,Domestic Financed Home Buyers,S4 - Domestic Financed Home Buyers,S4,1,0.21388255795823483,-0.7511879004331043,0.25662259424406897,1,1,1,2,9,15,1,32.16,-82.9,USA
C1051,Individual,Female,USA,Virginia,Personal Use,1,Yes,Agency,67.45242984257358,65+,3,894972.26,298324.08666666667,285.4355278770435,1016.7433333333333,0.3333333333333333,3,2024-03-01,2024-10-01,7.0,Virginia,1,0,0,1,S4,Domestic Financed Home Buyers,S4 - Domestic Financed Home Buyers,S4,1,0.18775267293597012,-0.7631229945268937,-0.7581303200197163,1,1,1,0,9,50,0,37.43,-78.66,USA
C1052,Individual,Female,USA,Utah,Personal Use,1,Yes,Agency,72.68720054757016,65+,4,1008000.54,252000.135,306.12137055351894,836.9425,0.0,4,2024-05-01,2025-03-01,10.0,Utah,1,0,0,1,S4,Domestic Financed Home Buyers,S4 - Domestic Financed Home Buyers,S4,1,0.19623989595105454,-0.763236152589944,-0.7625138730890202,1,1,1,0,9,48,0,39.32,-111.09,USA
C1053,Individual,Male,Mexico,Nuevo Leon,Personal Use,2,Yes,Website,51.14031485284052,45-54,3,1280976.9,426992.3,313.1594809077357,1336.61,0.0,3,2024-02-01,2025-06-01,16.0,International,0,0,0,1,S3,International Buyers,S3 - International Buyers,S3,1,0.03994335155747379,-0.9012390588800709,1.152942137841055,1,1,1,2,6,33,1,25.59,-99.99,MEX
